Humidity	OrigTemp	SensorReadings	Error
51	-2.6	1.988235294	4.588235294
48	-3.4	-3.4	4.235294118
48	-4.3	-0.064705882	4.235294118
45	-5	-8.882352941	3.882352941
45	-5.7	-1.817647059	3.882352941
40	-6.4	-9.694117647	3.294117647
36	-7	-4.176470588	2.823529412
38	-7.6	-7.6	3.058823529
32	-7.7	-10.05294118	2.352941176
30	-7.3	-5.182352941	2.117647059
21	-6	-7.058823529	1.058823529
20	-5.6	-6.541176471	0.941176471
18	-4.7	-4.7	0.705882353
19	-4.4	-4.4	0.823529412
16	-4	-4.470588235	0.470588235
19	-3.8	-3.8	0.823529412
22	-4	-5.176470588	1.176470588
25	-4.7	-6.229411765	1.529411765
23	-5.6	-6.894117647	1.294117647
25	-6.1	-6.1	1.529411765
25	-6.4	-6.4	1.529411765
30	-7	-7	2.117647059
32	-7.4	-9.752941176	2.352941176
30	-8.3	-6.182352941	2.117647059
36	-9.1	-9.1	2.823529412
38	-9.6	-6.541176471	3.058823529
39	-9.9	-9.9	3.176470588
39	-9.9	-13.07647059	3.176470588
42	-10	-13.52941176	3.529411765
46	-10.2	-6.2	4
43	-10.3	-6.652941176	3.647058824
45	-10.6	-6.717647059	3.882352941
46	-10.7	-14.7	4
40	-10.3	-13.59411765	3.294117647
31	-9.6	-7.364705882	2.235294118
28	-9	-7.117647059	1.882352941
27	-7.8	-7.8	1.764705882
25	-7.2	-7.2	1.529411765
24	-6.4	-7.811764706	1.411764706
22	-5.7	-4.523529412	1.176470588
25	-5.7	-5.7	1.529411765
25	-5.6	-5.6	1.529411765
30	-6.3	-8.417647059	2.117647059
34	-6.7	-6.7	2.588235294
42	-7	-3.470588235	3.529411765
47	-7.1	-2.982352941	4.117647059
51	-7	-11.58823529	4.588235294
50	-6.5	-10.97058824	4.470588235
49	-6.3	-10.65294118	4.352941176
52	-6.2	-1.494117647	4.705882353
60	-6.3	-0.652941176	5.647058824
67	-6.8	-13.27058824	6.470588235
76	-7.5	0.029411765	7.529411765
69	-7.6	-7.6	6.705882353
68	-8	-14.58823529	6.588235294
66	-8.3	-14.65294118	6.352941176
66	-8.1	-14.45294118	6.352941176
54	-7.2	-2.258823529	4.941176471
44	-6.3	-6.3	3.764705882
41	-5.4	-1.988235294	3.411764706
33	-3.2	-0.729411765	2.470588235
30	-2	0.117647059	2.117647059
38	-1.8	-4.858823529	3.058823529
39	-1.1	2.076470588	3.176470588
41	-1.2	-1.2	3.411764706
42	-1.2	-1.2	3.529411765
52	-1.8	-1.8	4.705882353
58	-1.9	3.511764706	5.411764706
60	-1.7	-7.347058824	5.647058824
51	-2	-2	4.588235294
47	-2.5	-6.617647059	4.117647059
44	-3.4	-7.164705882	3.764705882
38	-4.1	-4.1	3.058823529
30	-5.1	-7.217647059	2.117647059
28	-5.8	-3.917647059	1.882352941
31	-6.3	-6.3	2.235294118
32	-6.9	-4.547058824	2.352941176
33	-7.1	-9.570588235	2.470588235
36	-7.2	-7.2	2.823529412
41	-7.3	-7.3	3.411764706
49	-7.9	-12.25294118	4.352941176
43	-7.7	-4.052941176	3.647058824
34	-7	-7	2.588235294
28	-5.6	-5.6	1.882352941
29	-4.3	-4.3	2
21	-3.8	-2.741176471	1.058823529
18	-3	-3	0.705882353
18	-2.6	-2.6	0.705882353
19	-2.4	-2.4	0.823529412
25	-3.1	-1.570588235	1.529411765
34	-3.7	-1.111764706	2.588235294
41	-4.5	-4.5	3.411764706
41	-4.7	-4.7	3.411764706
40	-5.1	-1.805882353	3.294117647
38	-5.6	-2.541176471	3.058823529
39	-6.4	-9.576470588	3.176470588
45	-7.3	-3.417647059	3.882352941
44	-7.7	-7.7	3.764705882
41	-7.8	-4.388235294	3.411764706
39	-8	-8	3.176470588
43	-8.5	-8.5	3.647058824
44	-8.7	-4.935294118	3.764705882
44	-9.1	-5.335294118	3.764705882
52	-9.4	-9.4	4.705882353
60	-9.5	-15.14705882	5.647058824
51	-8.4	-3.811764706	4.588235294
41	-6.7	-6.7	3.411764706
30	-5	-5	2.117647059
25	-3.5	-3.5	1.529411765
24	-1.7	-0.288235294	1.411764706
22	-0.8	-1.976470588	1.176470588
23	-0.4	-1.694117647	1.294117647
22	0.4	1.576470588	1.176470588
22	0.7	0.7	1.176470588
26	-1	-2.647058824	1.647058824
38	-2.1	-2.1	3.058823529
42	-2.7	-6.229411765	3.529411765
43	-3.1	-6.747058824	3.647058824
45	-3.5	0.382352941	3.882352941
40	-3.8	-7.094117647	3.294117647
42	-4.2	-4.2	3.529411765
43	-4.4	-0.752941176	3.647058824
44	-4.7	-4.7	3.764705882
48	-4.9	-0.664705882	4.235294118
48	-4.9	-0.664705882	4.235294118
54	-5.6	-5.6	4.941176471
55	-6.2	-6.2	5.058823529
55	-6	-0.941176471	5.058823529
52	-5.6	-0.894117647	4.705882353
39	-3.4	-6.576470588	3.176470588
32	-1.1	-1.1	2.352941176
29	0.7	2.7	2
24	2.5	1.088235294	1.411764706
22	3.9	3.9	1.176470588
19	4.7	3.876470588	0.823529412
15	5.3	4.947058824	0.352941176
14	5.5	5.735294118	0.235294118
14	5.4	5.635294118	0.235294118
20	4.8	5.741176471	0.941176471
23	4.2	2.905882353	1.294117647
22	3.9	5.076470588	1.176470588
23	3.9	3.9	1.294117647
23	3.7	2.405882353	1.294117647
27	3.3	3.3	1.764705882
26	3.5	5.147058824	1.647058824
27	3.3	3.3	1.764705882
27	3.4	1.635294118	1.764705882
29	3.2	1.2	2
30	3.1	3.1	2.117647059
29	3.2	3.2	2
30	3.2	1.082352941	2.117647059
30	3.4	1.282352941	2.117647059
29	3.6	5.6	2
30	3.6	1.482352941	2.117647059
33	3.8	3.8	2.470588235
32	4.3	6.652941176	2.352941176
33	5.1	2.629411765	2.470588235
35	5.4	8.105882353	2.705882353
35	5.4	5.4	2.705882353
50	5	0.529411765	4.470588235
58	4.7	10.11176471	5.411764706
70	3.8	-3.023529412	6.823529412
65	4	-2.235294118	6.235294118
63	4	10	6
63	4.2	4.2	6
78	4.2	11.96470588	7.764705882
69	4	10.70588235	6.705882353
68	4	-2.588235294	6.588235294
68	4	4	6.588235294
66	4.3	4.3	6.352941176
76	3.9	11.42941176	7.529411765
75	3.6	-3.811764706	7.411764706
73	3.4	-3.776470588	7.176470588
74	3.3	-3.994117647	7.294117647
82	2.9	2.9	8.235294118
85	3.3	3.3	8.588235294
86	3.2	11.90588235	8.705882353
89	3.4	3.4	9.058823529
91	3.6	12.89411765	9.294117647
93	4	-5.529411765	9.529411765
91	3.6	12.89411765	9.294117647
92	3.9	-5.511764706	9.411764706
92	4.3	4.3	9.411764706
94	4	-5.647058824	9.647058824
92	3.7	13.11176471	9.411764706
94	3.9	13.54705882	9.647058824
95	3.6	-6.164705882	9.764705882
93	3.7	3.7	9.529411765
93	3.6	-5.929411765	9.529411765
89	3.9	12.95882353	9.058823529
92	4	13.41176471	9.411764706
87	4.4	4.4	8.823529412
84	4.4	-4.070588235	8.470588235
78	4.1	4.1	7.764705882
90	4.2	-4.976470588	9.176470588
72	3.7	-3.358823529	7.058823529
87	3.6	3.6	8.823529412
86	3.5	-5.205882353	8.705882353
83	3.1	3.1	8.352941176
71	3.4	3.4	6.941176471
73	3.8	10.97647059	7.176470588
79	3.8	3.8	7.882352941
81	4.1	-4.017647059	8.117647059
80	4.3	-3.7	8
80	4.2	4.2	8
87	4.5	13.32352941	8.823529412
86	4.8	4.8	8.705882353
86	4.8	13.50588235	8.705882353
88	4.8	-4.141176471	8.941176471
87	4.9	-3.923529412	8.823529412
86	4.5	4.5	8.705882353
83	4.2	-4.152941176	8.352941176
85	4	-4.588235294	8.588235294
81	3.9	12.01764706	8.117647059
82	3.6	3.6	8.235294118
79	3.3	11.18235294	7.882352941
75	3.4	10.81176471	7.411764706
72	3.3	3.3	7.058823529
70	3.5	10.32352941	6.823529412
69	3.3	10.00588235	6.705882353
66	3.1	3.1	6.352941176
76	2.2	-5.329411765	7.529411765
91	0.9	10.19411765	9.294117647
95	0	-9.764705882	9.764705882
96	-0.2	-0.2	9.882352941
96	-0.5	-10.38235294	9.882352941
96	-0.5	-0.5	9.882352941
95	-0.5	-0.5	9.764705882
93	0.1	9.629411765	9.529411765
91	0.3	-8.994117647	9.294117647
89	0.7	0.7	9.058823529
89	1	1	9.058823529
87	1.3	-7.523529412	8.823529412
89	0.7	-8.358823529	9.058823529
86	0.9	-7.805882353	8.705882353
81	0.7	8.817647059	8.117647059
83	0.4	0.4	8.352941176
77	0	7.647058824	7.647058824
76	-0.1	7.429411765	7.529411765
71	-0.4	6.541176471	6.941176471
74	-0.8	6.494117647	7.294117647
72	-1	-8.058823529	7.058823529
76	-1.2	-1.2	7.529411765
86	-1.6	-10.30588235	8.705882353
89	-1.8	-1.8	9.058823529
84	-1.5	-1.5	8.470588235
81	-1.3	-9.417647059	8.117647059
76	-1.3	-8.829411765	7.529411765
74	-1.3	-8.594117647	7.294117647
76	-1.3	6.229411765	7.529411765
81	-1	-1	8.117647059
77	-0.2	-7.847058824	7.647058824
73	0.3	-6.876470588	7.176470588
71	0.7	-6.241176471	6.941176471
78	0.6	0.6	7.764705882
79	0.9	-6.982352941	7.882352941
78	0.9	0.9	7.764705882
80	0.8	-7.2	8
81	0.7	0.7	8.117647059
87	0.6	0.6	8.823529412
88	0.7	-8.241176471	8.941176471
90	0.7	9.876470588	9.176470588
92	-0.5	-9.911764706	9.411764706
92	-0.6	-0.6	9.411764706
90	-0.9	-10.07647059	9.176470588
88	-0.8	-0.8	8.941176471
85	-1.2	-9.788235294	8.588235294
87	-1.3	-10.12352941	8.823529412
91	-2.2	-11.49411765	9.294117647
88	-2.7	-2.7	8.941176471
87	-2.7	6.123529412	8.823529412
81	-2.5	5.617647059	8.117647059
79	-2.7	5.182352941	7.882352941
79	-3	-3	7.882352941
66	-2.5	-8.852941176	6.352941176
63	-1.6	4.4	6
65	-2.3	-8.535294118	6.235294118
52	-1.6	-1.6	4.705882353
47	-0.7	-4.817647059	4.117647059
49	-0.8	-0.8	4.352941176
49	-0.9	-5.252941176	4.352941176
52	-0.9	-5.605882353	4.705882353
55	-2.1	2.958823529	5.058823529
59	-2.5	-8.029411765	5.529411765
66	-2.6	-8.952941176	6.352941176
69	-3.2	-9.905882353	6.705882353
70	-3.1	-3.1	6.823529412
68	-3	-3	6.588235294
67	-3	3.470588235	6.470588235
72	-3.5	-3.5	7.058823529
61	-4	-9.764705882	5.764705882
58	-4.3	-4.3	5.411764706
58	-4.1	1.311764706	5.411764706
54	-4.4	-9.341176471	4.941176471
58	-4.9	0.511764706	5.411764706
64	-4.9	1.217647059	6.117647059
67	-4.9	-11.37058824	6.470588235
60	-4.2	1.447058824	5.647058824
42	-2.7	-2.7	3.529411765
31	-2	-2	2.235294118
34	-1.2	-3.788235294	2.588235294
32	0.2	0.2	2.352941176
32	0.6	-1.752941176	2.352941176
30	1	1	2.117647059
31	0.9	0.9	2.235294118
25	0.6	-0.929411765	1.529411765
36	-0.2	-3.023529412	2.823529412
37	-0.5	-0.5	2.941176471
34	-0.6	-0.6	2.588235294
49	-1.2	3.152941176	4.352941176
53	-1.7	-1.7	4.823529412
57	-2.1	3.194117647	5.294117647
53	-2.4	-7.223529412	4.823529412
50	-2.7	1.770588235	4.470588235
50	-2.8	1.670588235	4.470588235
54	-2.4	-2.4	4.941176471
55	-3.1	-8.158823529	5.058823529
60	-4	1.647058824	5.647058824
62	-4.4	-4.4	5.882352941
49	-4	-8.352941176	4.352941176
41	-3.4	-3.4	3.411764706
41	-3.3	-3.3	3.411764706
34	-2.2	-4.788235294	2.588235294
32	-1.9	0.452941176	2.352941176
33	-0.9	1.570588235	2.470588235
31	-0.5	-0.5	2.235294118
35	-0.7	-0.7	2.705882353
41	-1.4	-4.811764706	3.411764706
44	-1.8	1.964705882	3.764705882
47	-2.2	-2.2	4.117647059
50	-2.4	-6.870588235	4.470588235
50	-3	-7.470588235	4.470588235
53	-3.5	-3.5	4.823529412
56	-4.2	-9.376470588	5.176470588
59	-5	-10.52941176	5.529411765
61	-5.7	-11.46470588	5.764705882
62	-5.9	-11.78235294	5.882352941
62	-6.1	-11.98235294	5.882352941
61	-6.2	-6.2	5.764705882
59	-6.5	-0.970588235	5.529411765
61	-6.8	-1.035294118	5.764705882
60	-7.1	-1.452941176	5.647058824
58	-7.4	-7.4	5.411764706
62	-7.8	-7.8	5.882352941
63	-7.9	-13.9	6
54	-7	-7	4.941176471
45	-5.4	-9.282352941	3.882352941
36	-4	-1.176470588	2.823529412
33	-2.7	-0.229411765	2.470588235
29	-1.8	-1.8	2
30	-1.3	-1.3	2.117647059
28	-0.7	1.182352941	1.882352941
23	-1.3	-0.005882353	1.294117647
28	-1.6	-1.6	1.882352941
34	-2.6	-0.011764706	2.588235294
37	-3.3	-3.3	2.941176471
42	-3.7	-7.229411765	3.529411765
43	-3.9	-0.252941176	3.647058824
41	-4.4	-0.988235294	3.411764706
47	-4.9	-9.017647059	4.117647059
48	-5.3	-9.535294118	4.235294118
46	-5.5	-5.5	4
51	-6	-10.58823529	4.588235294
54	-6.4	-1.458823529	4.941176471
57	-6.5	-11.79411765	5.294117647
58	-7.1	-1.688235294	5.411764706
54	-7	-7	4.941176471
54	-7	-7	4.941176471
60	-6.8	-12.44705882	5.647058824
59	-5.9	-5.9	5.529411765
56	-5	0.176470588	5.176470588
45	-3.9	-3.9	3.882352941
35	-1.7	-1.7	2.705882353
35	-0.6	-3.305882353	2.705882353
34	-0.2	-0.2	2.588235294
37	-0.4	2.541176471	2.941176471
39	-0.4	-0.4	3.176470588
40	0	3.294117647	3.294117647
41	-0.4	3.011764706	3.411764706
42	-0.6	-0.6	3.529411765
45	-0.7	-4.582352941	3.882352941
51	-1.3	3.288235294	4.588235294
50	-1	-5.470588235	4.470588235
57	-1.2	-6.494117647	5.294117647
85	-2.4	-10.98823529	8.588235294
94	-2.3	7.347058824	9.647058824
92	-1.9	-1.9	9.411764706
91	-1.6	7.694117647	9.294117647
87	-1.3	-10.12352941	8.823529412
86	-2.1	6.605882353	8.705882353
89	-2.4	6.658823529	9.058823529
79	-3.1	-3.1	7.882352941
83	-3.7	4.652941176	8.352941176
75	-4	-11.41176471	7.411764706
68	-4	-4	6.588235294
56	-3.8	-8.976470588	5.176470588
38	-3.5	-3.5	3.058823529
29	-3	-5	2
28	-2.2	-2.2	1.882352941
25	-1.8	-0.270588235	1.529411765
26	-1.6	-3.247058824	1.647058824
27	-2.1	-0.335294118	1.764705882
31	-2.9	-5.135294118	2.235294118
35	-3.3	-3.3	2.705882353
38	-3.5	-6.558823529	3.058823529
43	-3.7	-3.7	3.647058824
46	-3.8	-3.8	4
50	-3.7	0.770588235	4.470588235
55	-3.7	-3.7	5.058823529
57	-2.8	-8.094117647	5.294117647
62	-3	-8.882352941	5.882352941
66	-3.4	-9.752941176	6.352941176
65	-3.6	-3.6	6.235294118
67	-4.1	-4.1	6.470588235
68	-4.4	-10.98823529	6.588235294
71	-4.6	-4.6	6.941176471
71	-4.4	-4.4	6.941176471
65	-3	-9.235294118	6.235294118
66	-1.5	4.852941176	6.352941176
62	-1.5	-1.5	5.882352941
44	0	-3.764705882	3.764705882
42	1	-2.529411765	3.529411765
35	1.5	4.205882353	2.705882353
32	1.9	4.252941176	2.352941176
31	1.7	3.935294118	2.235294118
33	1.4	1.4	2.470588235
37	0.7	-2.241176471	2.941176471
45	0.4	4.282352941	3.882352941
54	0.2	0.2	4.941176471
60	0.2	5.847058824	5.647058824
60	0.3	0.3	5.647058824
61	0.3	6.064705882	5.764705882
64	0.3	6.417647059	6.117647059
66	0.3	0.3	6.352941176
70	0	6.823529412	6.823529412
73	-0.2	-7.376470588	7.176470588
76	-0.3	-7.829411765	7.529411765
80	-0.7	-0.7	8
84	-0.9	-0.9	8.470588235
81	-1.5	-9.617647059	8.117647059
81	-1.5	6.617647059	8.117647059
69	0.1	0.1	6.705882353
64	2.2	-3.917647059	6.117647059
59	4.2	9.729411765	5.529411765
52	5.6	0.894117647	4.705882353
44	6.7	10.46470588	3.764705882
43	7.2	7.2	3.647058824
45	7.6	7.6	3.882352941
44	7.7	3.935294118	3.764705882
44	7.1	10.86470588	3.764705882
51	6.2	6.2	4.588235294
58	5.1	10.51176471	5.411764706
63	4.5	-1.5	6
69	3.7	3.7	6.705882353
72	3.2	-3.858823529	7.058823529
75	2.9	2.9	7.411764706
79	2	9.882352941	7.882352941
79	1.6	-6.282352941	7.882352941
79	1.1	-6.782352941	7.882352941
79	1	-6.882352941	7.882352941
81	0.6	0.6	8.117647059
83	0.3	8.652941176	8.352941176
81	0	8.117647059	8.117647059
78	0.3	-7.464705882	7.764705882
75	0.4	-7.011764706	7.411764706
67	1.9	-4.570588235	6.470588235
59	3.7	9.229411765	5.529411765
41	5.4	8.811764706	3.411764706
36	7	7	2.823529412
36	8.4	5.576470588	2.823529412
35	8.8	6.094117647	2.705882353
38	9.3	6.241176471	3.058823529
43	9.2	9.2	3.647058824
44	8.7	12.46470588	3.764705882
43	8.1	8.1	3.647058824
49	7.3	2.947058824	4.352941176
51	6.8	2.211764706	4.588235294
53	6.4	6.4	4.823529412
55	5.8	0.741176471	5.058823529
61	5	-0.764705882	5.764705882
60	5	10.64705882	5.647058824
64	4.7	4.7	6.117647059
63	5.6	5.6	6
64	5.7	11.81764706	6.117647059
64	5.9	12.01764706	6.117647059
67	6	6	6.470588235
71	6	-0.941176471	6.941176471
82	5.5	-2.735294118	8.235294118
88	5.3	-3.641176471	8.941176471
89	5.5	-3.558823529	9.058823529
88	5.9	5.9	8.941176471
82	6.4	6.4	8.235294118
76	7.2	-0.329411765	7.529411765
65	8.4	8.4	6.235294118
53	10	5.176470588	4.823529412
37	10	10	2.941176471
40	10.4	7.105882353	3.294117647
42	9.8	13.32941176	3.529411765
51	8.4	3.811764706	4.588235294
59	7	7	5.529411765
65	5.8	-0.435294118	6.235294118
72	5.3	5.3	7.058823529
75	4.7	4.7	7.411764706
76	4.1	11.62941176	7.529411765
74	3.5	3.5	7.294117647
74	3.1	3.1	7.294117647
78	2.9	-4.864705882	7.764705882
77	2.6	-5.047058824	7.647058824
77	2.1	9.747058824	7.647058824
76	1.9	9.429411765	7.529411765
76	1.7	1.7	7.529411765
70	1.7	-5.123529412	6.823529412
65	2.1	8.335294118	6.235294118
61	3.8	3.8	5.764705882
55	5.9	10.95882353	5.058823529
45	8.2	8.2	3.882352941
34	10.5	7.911764706	2.588235294
26	12.6	10.95294118	1.647058824
21	14.7	14.7	1.058823529
17	15.3	14.71176471	0.588235294
14	16	16	0.235294118
19	15.3	14.47647059	0.823529412
24	14.1	12.68823529	1.411764706
38	11.7	11.7	3.058823529
46	10.4	10.4	4
55	9.5	4.441176471	5.058823529
60	9.1	9.1	5.647058824
62	8.4	14.28235294	5.882352941
60	8.3	2.652941176	5.647058824
61	7.9	7.9	5.764705882
64	7.4	13.51764706	6.117647059
67	6.7	13.17058824	6.470588235
72	5.8	12.85882353	7.058823529
65	5.9	-0.335294118	6.235294118
64	5.8	-0.317647059	6.117647059
59	6.2	0.670588235	5.529411765
62	5.8	11.68235294	5.882352941
47	8.7	8.7	4.117647059
40	11	7.705882353	3.294117647
31	12.9	10.66470588	2.235294118
29	14.8	16.8	2
29	16.3	18.3	2
35	17.2	14.49411765	2.705882353
43	16.2	16.2	3.647058824
50	15.9	11.42941176	4.470588235
47	15.9	11.78235294	4.117647059
46	15.7	19.7	4
47	15.4	19.51764706	4.117647059
42	14.7	11.17058824	3.529411765
41	14.8	18.21176471	3.411764706
43	14.4	10.75294118	3.647058824
44	14.4	14.4	3.764705882
46	14.7	10.7	4
50	14.4	14.4	4.470588235
54	14.3	14.3	4.941176471
63	13.9	19.9	6
63	14.2	8.2	6
90	13	22.17647059	9.176470588
92	12.7	12.7	9.411764706
95	11.8	2.035294118	9.764705882
95	12.5	22.26470588	9.764705882
95	12.7	22.46470588	9.764705882
96	12.8	22.68235294	9.882352941
96	13.7	13.7	9.882352941
95	13.4	23.16470588	9.764705882
94	12.8	12.8	9.647058824
94	11.7	2.052941176	9.647058824
96	11.3	11.3	9.882352941
96	11.4	11.4	9.882352941
96	11.5	21.38235294	9.882352941
96	11.3	1.417647059	9.882352941
97	10.7	10.7	10
97	10.7	0.7	10
97	10.9	10.9	10
97	11	1	10
96	11.2	21.08235294	9.882352941
96	9.8	9.8	9.882352941
97	10	10	10
97	10	10	10
97	9.5	19.5	10
97	9	9	10
97	9.2	19.2	10
97	9.4	19.4	10
95	9.4	19.16470588	9.764705882
92	9.3	-0.111764706	9.411764706
89	9.8	18.85882353	9.058823529
81	10.2	10.2	8.117647059
79	11.5	3.617647059	7.882352941
73	13	5.823529412	7.176470588
64	13.7	19.81764706	6.117647059
59	15.1	9.570588235	5.529411765
52	16.6	21.30588235	4.705882353
49	16.6	20.95294118	4.352941176
48	16.6	16.6	4.235294118
51	16	11.41176471	4.588235294
46	14.3	14.3	4
50	12.9	8.429411765	4.470588235
60	12	12	5.647058824
67	11	4.529411765	6.470588235
71	10.2	17.14117647	6.941176471
66	9.8	9.8	6.352941176
67	10.3	10.3	6.470588235
75	10.1	2.688235294	7.411764706
72	9.3	16.35882353	7.058823529
73	8.8	15.97647059	7.176470588
75	7.9	15.31176471	7.411764706
73	7.2	0.023529412	7.176470588
74	6.4	13.69411765	7.294117647
74	6.1	-1.194117647	7.294117647
70	6.1	-0.723529412	6.823529412
67	6.9	6.9	6.470588235
61	8.6	8.6	5.764705882
56	9.7	4.523529412	5.176470588
53	10.5	15.32352941	4.823529412
53	10.5	10.5	4.823529412
52	10.5	5.794117647	4.705882353
59	10.1	4.570588235	5.529411765
59	9.8	15.32941176	5.529411765
59	9.8	15.32941176	5.529411765
61	9.5	15.26470588	5.764705882
64	8.6	8.6	6.117647059
64	8.4	8.4	6.117647059
64	8.3	2.182352941	6.117647059
76	8.1	15.62941176	7.529411765
79	7.8	-0.082352941	7.882352941
81	7.3	-0.817647059	8.117647059
80	7	-1	8
80	6.6	14.6	8
81	6.4	-1.717647059	8.117647059
82	6.5	6.5	8.235294118
84	6.4	6.4	8.470588235
86	5.9	14.60588235	8.705882353
88	5.4	14.34117647	8.941176471
86	5.9	-2.805882353	8.705882353
85	5.9	-2.688235294	8.588235294
80	6.5	-1.5	8
70	7.6	7.6	6.823529412
62	8.5	14.38235294	5.882352941
55	9	9	5.058823529
61	8.4	14.16470588	5.764705882
63	8.4	2.4	6
65	7.8	14.03529412	6.235294118
72	7.1	0.041176471	7.058823529
66	6.8	0.447058824	6.352941176
69	6.7	6.7	6.705882353
72	6.1	13.15882353	7.058823529
76	5.5	-2.029411765	7.529411765
71	5.8	12.74117647	6.941176471
70	6.2	6.2	6.823529412
76	5.7	-1.829411765	7.529411765
80	5.4	13.4	8
90	5.3	14.47647059	9.176470588
90	4.4	4.4	9.176470588
93	3.7	-5.829411765	9.529411765
92	3.5	3.5	9.411764706
91	2.9	-6.394117647	9.294117647
93	1.5	1.5	9.529411765
89	2	2	9.058823529
91	1.5	1.5	9.294117647
92	1.3	10.71176471	9.411764706
89	2	-7.058823529	9.058823529
86	3	-5.705882353	8.705882353
78	3.2	3.2	7.764705882
72	3.4	10.45882353	7.058823529
66	3	-3.352941176	6.352941176
70	2.7	2.7	6.823529412
68	2.6	9.188235294	6.588235294
68	2.4	8.988235294	6.588235294
73	2.1	9.276470588	7.176470588
67	2	-4.470588235	6.470588235
64	1.9	8.017647059	6.117647059
65	1.9	1.9	6.235294118
64	2	-4.117647059	6.117647059
64	1.9	8.017647059	6.117647059
66	1.6	1.6	6.352941176
67	1.7	-4.770588235	6.470588235
67	1.8	1.8	6.470588235
67	1.9	-4.570588235	6.470588235
67	2.3	-4.170588235	6.470588235
69	2.3	9.005882353	6.705882353
74	2.2	-5.094117647	7.294117647
76	2.6	-4.929411765	7.529411765
77	2.8	10.44705882	7.647058824
76	3.2	10.72941176	7.529411765
77	3.9	3.9	7.647058824
72	4.5	4.5	7.058823529
71	4.8	4.8	6.941176471
70	4.5	11.32352941	6.823529412
68	3.8	3.8	6.588235294
67	3.8	10.27058824	6.470588235
72	3.6	3.6	7.058823529
77	3.2	-4.447058824	7.647058824
80	2.9	10.9	8
80	2.6	2.6	8
71	2	2	6.941176471
70	1	7.823529412	6.823529412
72	0.6	-6.458823529	7.058823529
69	0.2	0.2	6.705882353
72	-0.3	-7.358823529	7.058823529
71	-0.2	-7.141176471	6.941176471
71	-0.5	6.441176471	6.941176471
77	-1.2	6.447058824	7.647058824
79	-1.4	6.482352941	7.882352941
79	-1.3	-9.182352941	7.882352941
75	-1.1	-8.511764706	7.411764706
67	0.5	0.5	6.470588235
58	2.3	7.711764706	5.411764706
53	4.2	4.2	4.823529412
48	6.1	10.33529412	4.235294118
42	7.3	10.82941176	3.529411765
34	8.6	11.18823529	2.588235294
31	9.8	12.03529412	2.235294118
29	9.6	7.6	2
33	8.8	11.27058824	2.470588235
38	7.7	10.75882353	3.058823529
45	7.1	3.217647059	3.882352941
47	7	11.11764706	4.117647059
50	6.7	2.229411765	4.470588235
50	6.6	11.07058824	4.470588235
50	6.4	1.929411765	4.470588235
52	6.3	11.00588235	4.705882353
53	6.1	1.276470588	4.823529412
51	6	10.58823529	4.588235294
51	5.7	5.7	4.588235294
54	5.3	10.24117647	4.941176471
57	5	5	5.294117647
60	4.7	10.34705882	5.647058824
60	4.6	10.24705882	5.647058824
57	4.9	4.9	5.294117647
57	5.5	10.79411765	5.294117647
56	5.9	0.723529412	5.176470588
57	6.2	6.2	5.294117647
69	6	12.70588235	6.705882353
84	4.7	13.17058824	8.470588235
88	4.8	-4.141176471	8.941176471
86	5.1	13.80588235	8.705882353
85	5.6	-2.988235294	8.588235294
84	5.8	-2.670588235	8.470588235
88	5.8	14.74117647	8.941176471
87	5.6	-3.223529412	8.823529412
87	5.5	14.32352941	8.823529412
84	5.6	-2.870588235	8.470588235
86	5.6	5.6	8.705882353
86	5.6	-3.105882353	8.705882353
80	5.7	-2.3	8
82	5.7	-2.535294118	8.235294118
82	5.7	13.93529412	8.235294118
86	5.6	-3.105882353	8.705882353
90	4.9	-4.276470588	9.176470588
91	4.8	14.09411765	9.294117647
92	4	-5.411764706	9.411764706
86	4.4	4.4	8.705882353
84	5.3	-3.170588235	8.470588235
76	5.5	5.5	7.529411765
75	6	6	7.411764706
69	7.2	0.494117647	6.705882353
59	8.7	14.22941176	5.529411765
61	8.9	8.9	5.764705882
55	9.5	4.441176471	5.058823529
58	8.6	8.6	5.411764706
